originalIndex	location.latitude	location.longitude	placeId
117	46.152150512211335	6.0972896594519845	ChIJi_jZCJB7jEcRWFg8kT_Cya4
118	46.20131380259202	6.159979914488425	ChIJeQPP1DVljEcRAGgbEJ05IXQ
119	46.210084365035094	6.147177159325332	ChIJr1JYgyZljEcREPmLMhfNE30
120	46.205790362877465	6.098726806496603	ChIJQUQwlqlkjEcRoPzqFRUhJVA
121	46.19854772611983	6.157238754814592	ChIJHT5gmjRljEcRbNFIsXReM8g
122	46.216407873167086	6.147787910638796	ChIJb0zjYB9ljEcRS10_jDISkjo
123	46.196342059047936	6.113344705850762	ChIJO1evpkt7jEcRnkk4UyGVf1k
124	46.18793360287411	6.142839323856808	ChIJsWqeAdp6jEcREfga9S_Q-48
125	46.19307455581888	6.142426097200381	ChIJ_y05J9R6jEcR4LOnb0Nsne0
126	46.211680273712886	6.144790213265039	ChIJ49RJKSdljEcR9PIuPocTyMc
127	46.20744473470477	6.145215664170677	ChIJLR4DKiZljEcRbvGYrOkWQAo
128	46.18583350348123	6.009880440446641	ChIJ2588XWd9jEcRgIkKSKG6wpI
129	46.214825778575836	6.101414165763289	ChIJ0YTt16BkjEcR0PgKZKAFx_E
130	46.21892950886327	6.10836852787726	ChIJVYakeZhkjEcRSKaAUxJMFPk
131	46.20730279537868	6.122606132178609	ChIJz3aKjMhkjEcRdhwKZl6qTaM
132	46.207875867863116	6.13729426775892	ChIJ1Vja4NlkjEcROhCF68IEh-U
133	46.217728167188696	6.088406834273125	ChIJbXIPK11jjEcRoKeRrrlAOfg
134	46.20725704599486	6.132613623138207	ChIJNQ3Pb9BkjEcRQO8OWaIcPOw
135	46.14919041228154	6.095443608068939	ChIJedZ_Jo57jEcR4RRep5bYHJc
136	46.198216453026376	6.209974592940995	ChIJ8bxKft5vjEcRFmqZYGOeVoU
137	46.22089390235844	6.120893024250775	ChIJkZ893JRkjEcRRMU5Zv43TlM
138	46.17869954024351	6.1286631019573425	ChIJoVRAvRh7jEcR_9KWGmL9e1o
139	46.186849505779634	6.136777713810931	ChIJocEbjid7jEcRYDvbzOZmZuk
140	46.28370608433776	6.159577057807263	ChIJMy1yzmJmjEcRUHcGYHxPqEw
141	46.16894341621533	6.109313434003208	ChIJN3cy53J7jEcRwgw2poTSRoA
142	46.20986558638367	6.217109432414309	ChIJ9U7OjMZvjEcRnsWOY_LoOpE
143	46.188555633936915	6.114437048371565	ChIJKWVg7Ed7jEcRC-VObflGExQ
144	46.21489540742802	6.0928176383054025	ChIJ8b6mmk9jjEcRxWWprnnRfwU
145	46.19311579831888	6.138592640624109	ChIJqWRIGCp7jEcRLtr9eNd_EJ8
146	46.209138618903495	6.146624171257227	ChIJ07_lZyZljEcRwP8BcTlB0B8
147	46.23036284802601	6.1085937221508715	ChIJb07Dj4RkjEcRGpbjnGLTGIk
148	46.208908682635624	6.147096780954124	ChIJBcN5eiZljEcR3ONhbhr8_1o
149	46.21553519414589	6.130873463539868	ChIJtQb14cJkjEcRSYAwomGTJnY
150	46.21669225908506	6.151117315107797	ChIJ7TwfnBhljEcRZlr80sL13uA
151	46.192576314843386	6.202590327486069	ChIJ980gUh5wjEcRMk_vZf9Qkps
152	46.19125601646364	6.191588416217667	ChIJCfq5dQNwjEcRUojOjVIfcVs
153	46.17331458190361	6.182227797516762	ChIJM6DfUnRwjEcR4NaNQdF1_S0
154	46.194183650309995	6.141814829097538	ChIJ_fbbStR6jEcRRO9LrGybktg
155	46.2359925887784	6.117782772114399	ChIJV5c5t4lkjEcR3-m0vQDuaR8
156	46.188453678979734	6.1180746381235025	ChIJ3wLwNDh7jEcRUC_Fi840cjg
157	46.17510328723148	6.130642162364956	ChIJHS5E7R57jEcRCBLPYXbgXp4
158	46.18824895663764	6.113851246910796	ChIJC4PElEd7jEcRK0G2vR2IVOM
159	46.15537447486365	6.094613130589055	ChIJe2VL7YR7jEcRZD5W12QbJzY
160	46.20992031607219	6.151054692060457	ChIJr8s88SRljEcRlrcPEaNyLz8
161	46.30275211775399	6.14424550876498	ChIJL0xIM-lmjEcRmt7V5TkUB5Q
162	46.20778264619652	6.127088931805537	ChIJ7R5bYc9kjEcRYnJ4m26fT88
163	46.203157716856616	6.141247054401902	ChIJR_veAtZkjEcRo_47YJH29Zk
164	46.163254265326934	6.1210711941310105	ChIJQTqyYAh7jEcRgGAg6c7WEU4
165	46.2520338311292	6.139242950885419	ChIJzwGoTkZkjEcRefytQprxruM
166	46.18634201735311	6.157893648020437	ChIJF_yxxsd6jEcRYEZU3Ojd-JY
167	46.20185731236107	6.154722673336941	ChIJk4mv1TNljEcRmZOrSGGQQmE
